Start Date	End Date	UPC	ISRC/ISBN	Vendor Identifier	Quantity	Partner Share	Extended Partner Share	Partner Share Currency	Sales or Return	Apple Identifier	Artist/Show/Developer/Author	Title	Label/Studio/Network/Developer/Publisher	Grid	Product Type Identifier	ISAN/Other Identifier	Country Of Sale	Pre-order Flag	Promo Code	Customer Price	Customer Currency
02/01/2026	02/28/2026		JPZ921806654	JPZ921806654	6			JPY		1399532023	FINLANDS	プリズム	sambafree.inc		H3		JP				
02/01/2026	02/28/2026		JPP302000058	JPP302000058	5			JPY		1499270990	錯乱前戦	また旅	たわしレコーズ		H3		JP				
02/01/2026	02/28/2026		JPA961710009	JPA961710009	9			JPY		1222640022	ガガガSP	月影	俺様レコード/ Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960510088	JPA960510088	1			JPY		88354289	安斉肇, みうらじゅん	岩手でガスガスガス	Pacific Records		S3		JP				
02/01/2026	02/28/2026		JPA961100200	JPA961100200	1			JPY		468409801	青春シャンプー	Otome-No-Kokoroiki	living, dining & kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961200183	JPA961200183	186			JPY		899584029	GOKUMON(UchikubiGokumonDoukoukai)	私を二郎に連れてって	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960510168	JPA960510168	19			JPY		74976989	Straightener	Eagle Shark Panther	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960510002	JPA960510002	1			JPY		204695930	Toki Asako	She Don't Use Jelly	LD&K		S3		JP				
02/01/2026	02/28/2026		GBCMZ0502383	GBCMZ0502383	5			JPY		251486448	Gregory Isaacs	If Tomorrow Never Comes	LD&K International		H3		JP				
02/01/2026	02/28/2026		JPA960800062	JPA960800062	1			JPY		280246204	Flareodds	MANUKE In the Dark	living, dining & kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961210009	JPA961210009	32			JPY		574348798	かりゆし58	あなたが好きだ	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960800134	JPA960800134	33			JPY		903411766	かりゆし58	ナナ	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961000066	JPA961000066	1			JPY		979168701	Never Mind The Bossa	Anarchy In the U.K.	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961000097	JPA961000097	9			JPY		381062380	大阪紅牛會	M. M. M (アレックス・カブレラ)	スクーターズベースボールクラブ		H3		JP				
02/01/2026	02/28/2026		JPA960700260	JPA960700260	1			JPY		265152865	DRUNK FUX	Angelina	GHOST WRITER SONGS		H3		JP				
02/01/2026	02/28/2026		JPA962080138	JPA962080138	2			JPY		1510509749	at Anytime	COUNT THREE	BLACK JACK RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA960510012	JPA960510012	1			JPY		74444661	Sal the Soul	Sal Life	Pacific Records		S3		JP				
02/01/2026	02/28/2026		JPA961800080	JPA961800080	1			JPY		1438947916	ドラマチックアラスカ	25	living,dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPTF00906901	JPTF00906901	4			JPY		383563988	GOLLBETTY	IF!	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		JPZ921815001	JPZ921815001	1			JPY		1446855761	トライシグナル	デルタライト (AL VER.)	chunkyBONBON		H3		JP				
02/01/2026	02/28/2026		JPA960600091	JPA960600091	31			JPY		195960947	かりゆし58	君の名は	RUNRUNRUN records		H3		JP				
02/01/2026	02/28/2026		JPA960700253	JPA960700253	6			JPY		265150929	DRUNK FUX	CRAZY DRUNKER	GHOST WRITER SONGS		H3		JP				
02/01/2026	02/28/2026		JPA960800275	JPA960800275	1			JPY		501015834	バーボンズ	絆	living,dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960500028	JPA960500028	2			JPY		128916168	かりゆし58	オリーブ	RUN RUN RUN Record		S3		JP				
02/01/2026	02/28/2026		JPA961000071	JPA961000071	2			JPY		979168706	Marcela Mangabeira	The Long and Winding Road	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA960700210	JPA960700210	16			JPY		265839229	Youmou to Ohana	I'll Never Fall In Love Again	LIVING RECORDS TOKYO		S3		JP				
02/01/2026	02/28/2026		JPA960900140	JPA960900140	7			JPY		329831445	南波志帆	セプテンバー	Living Records Tokyo		H3		JP				
02/01/2026	02/28/2026		JPA960600073	JPA960600073	3			JPY		269855342	かりゆし58	アンマー	RUN RUN RUN Records		S3		JP				
02/01/2026	02/28/2026		JPA961300081	JPA961300081	10			JPY		807399582	GHOST COMPANY	陽はまたのぼりくりかえす	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		JPA960700208	JPA960700208	2			JPY		270003595	Youmou to Ohana	波音	Living Records Tokyo		S3		JP				
02/01/2026	02/28/2026		BRABZ0600072	BRABZ0600072	16			JPY		160483151	Liset	Nowhere Man	LD&K international		H3		JP				
02/01/2026	02/28/2026		JPA961500047	JPA961500047	2			JPY		1067781775	ユナイテッドモンモンサン	星に願いを	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960590246	JPA960590246	19			JPY		74432219	Cymbals	Cycling Song	Living,dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960900092	JPA960900092	1			JPY		329830186	MY SUMMER PLAN	Stay Fly	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		JPA961600028	JPA961600028	67			JPY		1186728639	GOKUMON(UchikubiGokumonDoukoukai)	島国DNA	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960800063	JPA960800063	1			JPY		280246206	Flareodds	丸焼けの地球	living, dining & kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961000063	JPA961000063	1			JPY		979168698	Mauricio Detoni	I Was Born To Love	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA960591277	JPA960591277	1			JPY		74249679	Coo Doo's	月を見ながら	RUN RUN RUN Records		H3		JP				
02/01/2026	02/28/2026		JPA961100247	JPA961100247	5			JPY		479461049	ワールドスタンダード	Nikki	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961100279	JPA961100279	4			JPY		490073120	JAWEYE	Crack	RUN RUN RUN Records		H3		JP				
02/01/2026	02/28/2026		JPA961000191	JPA961000191	5			JPY		383818986	Youmou to Ohana	クラフトタイム	Living Records Tokyo*		S3		JP				
02/01/2026	02/28/2026		JPA961110013	JPA961110013	3			JPY		490072874	SCOTT GOES FOR	Arthur's Theme (Best That Can Do)	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960600074	JPA960600074	25			JPY		195964921	かりゆし58	ラバー・ソウル	RUNRUNRUN records		H3		JP				
02/01/2026	02/28/2026		JPA960510015	JPA960510015	1			JPY		74445161	Sal the Soul, Como-Lee	What You Waitin' For (Featuring Como-Lee)	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961980089	JPA961980089	1			JPY		1485196351	3markets[ ]	社会のゴミカザマタカフミ	miyatakegeinou		H3		JP				
02/01/2026	02/28/2026		JPA961300084	JPA961300084	4			JPY		807399586	GHOST COMPANY	ロビンソン	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		JPA961000207	JPA961000207	2			JPY		389087711	knotlamp	Twisted arrows	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		GBCMZ0600152	GBCMZ0600152	4			JPY		251387332	Raymond	Smells Like Teen Spirit	LD&K International		S3		JP				
02/01/2026	02/28/2026		JPA961000047	JPA961000047	1			JPY		979168352	Eliza Lacerda	Killing Me Softly	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961210011	JPA961210011	32			JPY		574348801	かりゆし58	愛なのでしょう	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960500026	JPA960500026	18			JPY		1081918851	かりゆし58	恋人よ	Living,Dining&kitchen Records/Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960510226	JPA950510226	29			JPY		89444197	Toki Asako	Singin' In the Rain	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961580025	JPA961580025	35			JPY		1019058353	Cocoro Auction	ヘッドフォントリガー	CLOUD ROVER RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA961800032	JPA961800032	19			JPY		1436692766	日食なつこ	ローカルミーハーのうた	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961610020	JPA961610020	9			JPY		1093021897	ドラマチックアラスカ	忘れないでね	Living,Dining&kitchen Records/Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961100009	JPA961100009	129			JPY		423532964	ガガガSP	卒業	俺様レコード		H3		JP				
02/01/2026	02/28/2026		JPA960900059	JPA960900059	2			JPY		320968395	LOVERS ROCREW with おはな	月のしずく	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA960700356	JPA960700356	2			JPY		270003588	Youmou to Ohana	揺れる	Living Records Tokyo		S3		JP				
02/01/2026	02/28/2026		JPA961980079	JPA961980079	26			JPY		1485545547	Ibe CALLER	夏の終わり	TONIGHT RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA960910020	JPA960910020	45			JPY		339967198	かりゆし58	アナタの唄	Pacific Records		S3		JP				
02/01/2026	02/28/2026		JPA960590999	JPA960590999	8			JPY		200574194	カルカヤマコト	No Woman No Cry	LD&K international		H3		JP				
02/01/2026	02/28/2026		ITB060100110	ITB060100110	2			JPY		442638610	Panaphonic	Reflective	Continental Music		S3		JP				
02/01/2026	02/28/2026		JPA961200022	JPA961200022	28			JPY		505950588	Toki Asako	Play Our Love's Theme	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA960510225	JPA960510225	40			JPY		78955646	Toki Asako	It's a Short Life	Pacific Records		H3		JP				
02/01/2026	02/28/2026		ITB061000175	ITB061000175	2			JPY		403460136	Cuban Jazz Combo	Pick Up the Pieces	Continental Music		S3		JP				
02/01/2026	02/28/2026		JPA961580083	JPA961580083	2			JPY		1077243968	Su-xing-cyu	蝶の粉	officeみっちゃん		H3		JP				
02/01/2026	02/28/2026		JPA960500018	JPA960500018	4			JPY		204696423	Toki Asako	Tea for Two	LD&K		H3		JP				
02/01/2026	02/28/2026		JPA961880011	JPA961880011	1			JPY		1348227112	セックスマシーン	君を失ってWow(新録)	POWER RECORDS		S3		JP				
02/01/2026	02/28/2026		JPA960700371	JPA960700371	7			JPY		272512839	ガガガSP	恋する音楽	俺様レコード		H3		JP				
02/01/2026	02/28/2026		JPA960591211	JPA960591211	1			JPY		74334083	MEGA MASAHIDE	毎日が日曜日	RUN RUN RUN Records		S3		JP				
02/01/2026	02/28/2026		JPA960591052	JPA960591052	5			JPY		74244793	ガガガSP	尾崎 豊	RUN RUN RUN Records		S3		JP				
02/01/2026	02/28/2026		BRB580700113	BRB580700113	6			JPY		261606119	Barbara Mendes	Call Me	LD&K international		H3		JP				
02/01/2026	02/28/2026		JPA960700153	JPA960700153	1			JPY		218870811	かりゆし58	手と手	LD&K		S3		JP				
02/01/2026	02/28/2026		JPA961100021	JPA961100021	2			JPY		423533003	ガガガSP	手紙	俺様レコード		S3		JP				
02/01/2026	02/28/2026		BRABZ0600075	BRABZ0600075	18			JPY		160483260	Monique Kessous	Yesterday	LD&K international		H3		JP				
02/01/2026	02/28/2026		JPA960810026	JPA960810026	1			JPY		272650994	勝手に観光協会(みうらじゅん&安斎肇)	びわ湖一円(滋賀県)	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960500010	JPA960500010	3			JPY		383563958	GOLLBETTY	小恋指〜コイユビ〜	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		JPA961100162	JPA961100162	2			JPY		460339431	knotlamp	Beautiful Days	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		JPA960590242	JPA960590242	9			JPY		74431971	Cymbals	Cucumber!	Living,dining&kitchen Records		S3		JP				
02/01/2026	02/28/2026		JPA961510020	JPA961510020	1			JPY		1033429709	ガガガSP	君のカケラ	俺様レコード/Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961900023	JPA961900023	9			JPY		1451303387	かりゆし58	エンドロール	pacific records		H3		JP				
02/01/2026	02/28/2026		JPA961100209	JPA961100209	27			JPY		472597166	Youmou to Ohana	あなたが住む街へ	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961880033	JPA961880033	2			JPY		1369002989	ReVision of Sence	それぞれの場所	BUSU RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA961880112	JPA961880112	2			JPY		1417222164	ReVision of Sence	野次馬パンデミック	BUSU RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA961980114	JPA961980114	3			JPY		1485544372	Ibe CALLER	Once	TONIGHT RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA961000074	JPA961000074	2			JPY		365231096	ガガガSP	金もうけのために生まれたんじゃないぜ	俺様レコード		H3		JP				
02/01/2026	02/28/2026		JPA960510002	JPA960510002	22			JPY		73378136	Toki Asako	When You Wish Upon a Star	Pacific Records		S3		JP				
02/01/2026	02/28/2026		JPA961200020	JPA961200020	23			JPY		505950585	Toki Asako	It Don't Mean a Thing	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA962080052	JPA962080052	5			JPY		1498713452	POT	Sunrise	TRUST RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA960510007	JPA960510007	21			JPY		73378768	Toki Asako	Little Girl Blue	Pacific Records		H3		JP				
02/01/2026	02/28/2026		BRB580700128	BRB580700128	4			JPY		277457524	Monique Kessous	Come together	LD&K International		H3		JP				
02/01/2026	02/28/2026		BRB580800108	BRB580800108	4			JPY		298217727	Eliza Lacerda	Take a Bow	LD&K international		H3		JP				
02/01/2026	02/28/2026		JPA961410044	JPA961410044	5			JPY		939581960	ガガガSP	高架線	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961110015	JPA961110015	7			JPY		490072876	SCOTT GOES FOR	Big Time	Pacific Records		H3		JP				
02/01/2026	02/28/2026		GBRBE0775442	GBRBE0775442	3			JPY		423529285	MASH UP ATTACK	Feel Good Inc vs. We Made It	Continental Music		H3		JP				
02/01/2026	02/28/2026		JPA960800226	JPA960800226	12			JPY		302325402	Camvas	サクラビト	Continental Records/LD&K		H3		JP				
02/01/2026	02/28/2026		SE2TQ1100114	SE2TQ1100114	1			JPY		483352973	The Quiet Nights Orchestra	El Completo	Continental Music		H3		JP				
02/01/2026	02/28/2026		JPA961610015	JPA961610015	28			JPY		1093021891	ドラマチックアラスカ	ニホンノカブキ	Living,Dining&kitchen Records/Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961680124	JPA961680124	32			JPY		1202159605	バズマザーズ	吃音症	HZL Record		H3		JP				
02/01/2026	02/28/2026		JPA961000053	JPA961000053	1			JPY		979168688	Marcela	Hero	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		BRB580700131	BRB580700131	8			JPY		265950933	Monique Kessous	The Way It Is	LD&K international		H3		JP				
02/01/2026	02/28/2026		JPA961200243	JPA961200243	1			JPY		590382545	ナナマリ	なごり雪	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961100040	JPA961100040	5			JPY		427919901	ガガガDX	火の鳥 -ガガガDX Ver-	俺様レコード		H3		JP				
02/01/2026	02/28/2026		JPA960800175	JPA960800175	12			JPY		306382961	knotlamp	Among My Friends	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		GBCMZ0502354	GBCMZ0502354	1			JPY		204814731	Don Campbell & E-Maculet	As	LD&K International		H3		JP				
02/01/2026	02/28/2026		JPA960700231	JPA960700231	1			JPY		259851225	バーボンズ	Summer Shower	living,dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960810081	JPA960810081	416			JPY		450124634	かりゆし58	さよなら	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961900070	JPA961900070	3			JPY		1492918888	POLLYANNA	Special service	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA960810067	JPA960810067	18			JPY		276727378	KENSHU	Lost ~D&B Mix~ Feat BENU	Pacific Records		H3		JP				
02/01/2026	02/28/2026		GBRBE0701972	GBRBE0701972	1			JPY		400420305	Yules	Santa Claus Is Coming to Town	Continental Music		H3		JP				
02/01/2026	02/28/2026		JPA961710001	JPA961710001	14			JPY		1317244335	ガガガSP	サムワントゥナイト	俺様レコード/ Pacific Records		H3		JP				
02/01/2026	02/28/2026		GBRBE0775454	GBRBE0775454	1			JPY		423529259	MASH UP ATTACK	Poker Face vs. We Made You	Continental Music		S3		JP				
02/01/2026	02/28/2026		BRB580800016	BRB580800016	1			JPY		979176414	Saloa Farah	Lucy In the Sky With Diamonds	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPA961410021	JPA961410021	1			JPY		893047694	かりゆし58	あじさいの花が咲く頃に	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA960700369	JPA960700369	18			JPY		1317244341	ガガガSP	野球少年の詩	俺様レコード/ Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961400019	JPA961400019	8			JPY		859136141	ドラマチックアラスカ	東京ワンダー	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		JPA961800015	JPA961800015	14			JPY		1385551002	日食なつこ	土佐野菜の歌	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		GBCMZ0600150	GBCMZ0600150	1			JPY		251387630	Nato	American Jesus	LD&K International		H3		JP				
02/01/2026	02/28/2026		BRB580700305	BRB580700305	3			JPY		274511548	Raquelle Spring	Baby Be Mine	LD&K International		S3		JP				
02/01/2026	02/28/2026		JPA960700297	JPA960700297	15			JPY		265943556	knotlamp	遠くへ	Run Run Run Records		H3		JP				
02/01/2026	02/28/2026		JPA960510228	JPA950510228	20			JPY		89444609	Toki Asako	You Make Me Feel Brand New	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961710008	JPA961710008	13			JPY		1317244351	ガガガSP	心の唄	俺様レコード/ Pacific Records		H3		JP				
02/01/2026	02/28/2026		AUBJ00600070	AUBJ00600070	1			JPY		262658512	Beau Young	One Step At a Time	MELLOW GROOVE		H3		JP				
02/01/2026	02/28/2026		JPA961000198	JPA961000198	6			JPY		383819002	Youmou to Ohana	あくび猫	Living Records Tokyo*		S3		JP				
02/01/2026	02/28/2026		JPA960510014	JPA960510014	1			JPY		74445137	Sal the Soul	Interlude	Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961980127	JPA961980127	4			JPY		1485529078	Ibe CALLER	ワンルーム	TONIGHT RECORDS		H3		JP				
02/01/2026	02/28/2026		BRABZ0600061	BRABZ0600061	6			JPY		160483010	Monique Kessous	Hey Jude	LD&K international		S3		JP				
02/01/2026	02/28/2026		JPA960900067	JPA960900067	48			JPY		323943615	Youmou to Ohana	『おやすみ。』	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		BRB580600112	BRB580600112	11			JPY		215087534	Pery Ribeiro	Rainy Days and Mondays	LD&K international		H3		JP				
02/01/2026	02/28/2026		JPA961200126	JPA961200126	10			JPY		535771323	ゴールデンファイト・オールスターズ	Dragon Suplex	Continental Music		H3		JP				
02/01/2026	02/28/2026		JPA961880124	JPA961880124	1			JPY		1434657607	THEラブ人間	はなびらながれ	喫茶恋愛至上主義		H3		JP				
02/01/2026	02/28/2026		JPA960590247	JPA960590247	76			JPY		74432236	Cymbals	I'm a Believer	Living,dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		BRB580600120	BRB580600120	2			JPY		215087623	Marcela Mangabeira	I Need to Be In Love	LD&K international		S3		JP				
02/01/2026	02/28/2026		JPA962080233	JPA962080233	1			JPY		1519416017	ロマンス&バカンス	BE MY BODY	CHOME2Record		H3		JP				
02/01/2026	02/28/2026		JPA961000195	JPA961000195	22			JPY		455616637	Youmou to Ohana	Ice Cream Man	Living Records Tokyo*/LD&K		H3		JP				
02/01/2026	02/28/2026		JPA960800140	JPA960800140	1			JPY		289301117	AirPort	pain to my regret	RUN RUN RUN Records		H3		JP				
02/01/2026	02/28/2026		BRB580600040	BRB580600040	5			JPY		290926549	Eduardo Braga	I Don't Want to Miss a Thing	LD&K International		H3		JP				
02/01/2026	02/28/2026		JPA961510009	JPA961510009	23			JPY		1004947217	ドラマチックアラスカ	スタートライン	Living,Dining&Kitchen Records/Pacific Records		H3		JP				
02/01/2026	02/28/2026		JPA961700056	JPA961700056	21			JPY		1286483363	日食なつこ	ハッカシロップ	Living,Dining&kitchen Records		H3		JP				
02/01/2026	02/28/2026		BRB581000381	BRB581000381	4			JPY		979172851	Claudia Rezende	I Love Your Smile	Living Records Tokyo*		H3		JP				
02/01/2026	02/28/2026		JPZ921609410	JPZ921609410	1			JPY		1208623141	NECOKICKS	弾丸ライナー	FIVE RAT RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA961580048	JPA961580048	35			JPY		1463392753	EVERLONG	POPダイバー	TRUST RECORDS		H3		JP				
02/01/2026	02/28/2026		JPA960800186	JPA960800186	5			JPY		295593666	南波志帆	あたらしいくつ	Living Records Tokyo		H3		JP				
02/01/2026	02/28/2026		JPA960610028	JPA960610028	2			JPY		158884807	Keito Blow	Sally	Pacific Records		H3		JP				
